video_id,title,channel_name,subscriber_count,category,publish_date,trending_date,days_to_trend,year,month,day_of_week,trending_country,language,duration_seconds,views,likes,dislikes,comments,like_view_ratio_pct,comment_view_ratio_pct,engagement_score
VID001317,Middle East Crisis Explained,WorldLive,34250,News & Politics,27-10-2023,01-11-2023,5,2023,10,Friday,US,en,228,17539,241,67,133,1.3741,0.7583,3.649
VID001318,We Found the INSANE gadgets,SunGaming,27422,Comedy,09-08-2021,11-08-2021,2,2021,8,Monday,CA,en,447,10000,613,206,16,6.13,0.16,6.61
VID001319,You Won't BELIEVE What Happened Next!,UltraTV,5005,Entertainment,27-08-2025,27-08-2025,0,2025,8,Wednesday,CA,en,377,145794,5484,344,788,3.7615,0.5405,5.3829
VID001320,SATISFYING fast food You Have to See,EpicPlays,67571,Shows,13-09-2025,15-09-2025,2,2025,9,Saturday,ID,id,667,10000,206,60,48,2.06,0.48,3.5
VID001321,I Tested AI For 30 Days,TopSports,8065032,Science & Technology,03-08-2022,04-08-2022,1,2022,8,Wednesday,BR,pt,387,78437,6470,644,293,8.2487,0.3735,9.3693
VID001322,I Beat Valorant Without weapons,RealCentral,868916,Gaming,05-07-2023,08-07-2023,3,2023,7,Wednesday,BR,pt,1262,262898,26410,6275,2729,10.0457,1.038,13.1599
VID001323,I Spent $100000 on survival challenge,SkyExplains,1804666,Entertainment,15-10-2022,15-10-2022,0,2022,10,Saturday,US,en,173,80296,6336,1029,327,7.8908,0.4072,9.1125
VID001324,We Found the INSANE gadgets,WildBeast,705299,Howto & Style,03-02-2023,08-02-2023,5,2023,2,Friday,US,en,1004,78470,1963,197,303,2.5016,0.3861,3.66
VID001325,NEW Baldur's Gate 3 Update is INSANE,EpicHD,1254946,Gaming,29-01-2026,05-02-2026,7,2026,1,Thursday,GB,en,372,55669,926,119,642,1.6634,1.1532,5.1231
VID001326,Forever | Olivia Rodrigo ft. Cardi B,ProComedy,22056889,Music,26-02-2022,28-02-2022,2,2022,2,Saturday,VN,vi,167,31643265,763401,70659,207655,2.4125,0.6562,4.3812
VID001327,You Won't BELIEVE What Happened Next!,GlobalZone,56349,Entertainment,07-12-2024,12-12-2024,5,2024,12,Saturday,CO,es,1672,121244,5565,1347,927,4.5899,0.7646,6.8836
VID001328,VR vs Gemini - Ultimate Comparison,BrightHD,3027668,Science & Technology,24-11-2023,25-11-2023,1,2023,11,Friday,IN,en,702,14240968,648596,59799,119732,4.5544,0.8408,7.0767
VID001329,We Tried luxury items For 24 Hours,MegaFilms,2296778,Entertainment,06-12-2023,09-12-2023,3,2023,12,Wednesday,GB,en,472,3620685,315287,21650,7573,8.7079,0.2092,9.3354
VID001330,Barcelona vs Argentina - INCREDIBLE Finish!,SkyReacts,475599,Sports,02-06-2020,04-06-2020,2,2020,6,Tuesday,US,en,345,665827,24703,2482,9467,3.7101,1.4218,7.9756
VID001331,We Found the CRAZY mystery box,BestFilms,2646238,Film & Animation,06-04-2023,08-04-2023,2,2023,4,Thursday,BR,pt,457,558183,38037,7778,868,6.8144,0.1555,7.2809
VID001332,AMAZING TikTok trends You Have to See,DrPlus,37664,Film & Animation,05-04-2021,06-04-2021,1,2021,4,Monday,GB,en,348,23176,2906,934,170,12.5388,0.7335,14.7394
VID001333,The Most AMAZING AI tools Ever,IceMedia,5065,Entertainment,26-08-2021,27-08-2021,1,2021,8,Thursday,CO,es,316,10000,413,106,134,4.13,1.34,8.15
VID001334,This luxury items is UNREAL,SkyChannel,2262485,Shows,07-10-2023,08-10-2023,1,2023,10,Saturday,US,en,312,180371,16561,4334,1394,9.1816,0.7729,11.5002
VID001335,Basketball Highlights | IPL,PrimeTech,153389,Sports,31-01-2022,02-02-2022,2,2022,1,Monday,BR,pt,612,35504,2704,287,368,7.616,1.0365,10.7256
VID001336,Everything You Need to Know About Psychology,TeamNews,633567,Education,01-04-2024,01-04-2024,0,2024,4,Monday,FR,fr,425,1314101,105833,31987,13400,8.0536,1.0197,11.1128
VID001337,Mbappé DESTROYS Real Madrid,TeamBeast,725768,Sports,12-04-2020,17-04-2020,5,2020,4,Sunday,DE,de,1049,1066299,18390,4497,2828,1.7247,0.2652,2.5203
VID001338,Tesla Model 3 Review - Is It Worth It?,MaxHD,4997,Science & Technology,16-05-2024,17-05-2024,1,2024,5,Thursday,EG,ar,2274,10000,424,88,23,4.24,0.23,4.93
VID001339,This fast food is UNREAL,MaxStudio,12915724,Comedy,01-01-2020,15-01-2020,14,2020,1,Wednesday,US,en,110,28214872,2280031,708317,76646,8.081,0.2717,8.8959
VID001340,You Won't BELIEVE What Happened Next!,ProClips,7431769,Entertainment,31-07-2025,01-08-2025,1,2025,7,Thursday,JP,ja,701,3364610,429136,63231,23744,12.7544,0.7057,14.8715
VID001341,Baldur's Gate 3 World Record Speedrun,MegaFilms,37379,Gaming,17-02-2025,19-02-2025,2,2025,2,Monday,BR,pt,379,10000,712,135,52,7.12,0.52,8.68
VID001342,I Tested AR For 30 Days,CoolPlus,3677620,Science & Technology,24-04-2023,29-04-2023,5,2023,4,Monday,GB,en,905,549937,36569,10883,2099,6.6497,0.3817,7.7947
VID001343,The Most CRAZY AI tools Ever,SunComedy,65391,Entertainment,14-07-2025,14-07-2025,0,2025,7,Monday,IN,en,544,60449,2538,187,456,4.1986,0.7544,6.4616
VID001344,EPIC fast food You Have to See,MaxHD,301971,Autos & Vehicles,05-02-2021,05-02-2021,0,2021,2,Friday,DE,de,961,845389,81068,7487,4084,9.5894,0.4831,11.0387
VID001345,🔥 Bad Bunny NEW SONG 2023,RealLive,1821925,Music,17-01-2021,20-01-2021,3,2021,1,Sunday,BR,pt,343,324228,25115,2719,4363,7.7461,1.3457,11.7831
VID001346,MMA Highlights | IPL,MrNetwork,148076,Sports,12-04-2022,26-04-2022,14,2022,4,Tuesday,US,en,461,10000,632,179,28,6.32,0.28,7.16
VID001347,How Quantum Physics Actually Works,SuperDaily,142474,Education,20-12-2020,21-12-2020,1,2020,12,Sunday,BR,pt,249,26800,2347,669,79,8.7575,0.2948,9.6418
VID001348,What World Cup Means For The World,MegaBeast,2298072,News & Politics,09-11-2024,10-11-2024,1,2024,11,Saturday,PH,en,496,1640496,39435,11552,17129,2.4038,1.0441,5.5363
VID001349,You Won't BELIEVE What Happened Next!,SunClips,650502,Entertainment,17-01-2022,24-01-2022,7,2022,1,Monday,US,en,983,125249,8038,2111,856,6.4176,0.6834,8.4679
VID001350,Billie Eilish - Thunder [Lyrics],OfficialWorld,299880,Music,14-11-2024,15-11-2024,1,2024,11,Thursday,US,en,234,44356,2548,402,202,5.7444,0.4554,7.1107
VID001351,🔥 Taylor Swift NEW SONG 2025,DarkNation,67863,Music,16-05-2021,19-05-2021,3,2021,5,Sunday,DE,de,142,116812,6402,2176,1658,5.4806,1.4194,9.7387
VID001352,We Found the EPIC survival challenge,UltraNews,1416370,People & Blogs,25-03-2025,27-03-2025,2,2025,3,Tuesday,IN,en,2261,133815,1327,114,167,0.9917,0.1248,1.3661
VID001353,We Tried AI tools For 24 Hours,DailyMedia,253913,Entertainment,14-10-2020,19-10-2020,5,2020,10,Wednesday,IN,en,547,2712597,296067,43551,30254,10.9145,1.1153,14.2605
VID001354,This survival challenge is UNREAL,TrueLive,1212926,Comedy,04-09-2021,04-09-2021,0,2021,9,Saturday,EG,ar,1223,25062,487,169,268,1.9432,1.0693,5.1512
VID001355,What Olympics Means For The World,TrueNation,673067,News & Politics,20-01-2026,23-01-2026,3,2026,1,Tuesday,CA,en,332,37701,5496,1582,707,14.5779,1.8753,20.2037
VID001356,BREAKING: Super Bowl | Full Coverage,MoonShow,4712473,News & Politics,28-03-2023,28-03-2023,0,2023,3,Tuesday,EG,ar,115,5187808,77165,17472,13882,1.4874,0.2676,2.2902
VID001357,Emma Chamberlain FINALLY Reveals The Truth,RealFilms,27592,Entertainment,04-02-2021,07-02-2021,3,2021,2,Thursday,RU,ru,401,18328,1352,163,10,7.3767,0.0546,7.5404
VID001358,We Found the EPIC survival challenge,RealGaming,47476,Comedy,12-12-2021,13-12-2021,1,2021,12,Sunday,CA,en,419,10718,1176,207,37,10.9722,0.3452,12.0078
VID001359,Best Goals/Plays of the Week,MaxOfficial,153353,Sports,18-02-2022,23-02-2022,5,2022,2,Friday,US,en,72,10000,1226,124,58,12.26,0.58,14
VID001360,We Found the UNBELIEVABLE survival challenge,SunStudio,652219,Comedy,13-02-2023,15-02-2023,2,2023,2,Monday,IN,en,130,57925,5442,507,271,9.3949,0.4678,10.7984
VID001361,SHOCKING mystery box You Have to See,TeamCentral,939109,Howto & Style,27-05-2025,29-05-2025,2,2025,5,Tuesday,US,en,364,30543,1889,536,307,6.1847,1.0051,9.2001
VID001362,Sunrise - Ariana Grande (Live Performance),StudioComedy,28476,Music,26-07-2021,27-07-2021,1,2021,7,Monday,KR,ko,404,17390,1827,605,74,10.506,0.4255,11.7826
VID001363,AMAZING fast food You Have to See,PrimeNation,9825,People & Blogs,14-05-2025,14-05-2025,0,2025,5,Wednesday,US,en,225,60442,2298,161,47,3.802,0.0778,4.0353
VID001364,This gadgets is UNREAL,MaxZone,806202,Travel & Events,10-08-2020,11-08-2020,1,2020,8,Monday,US,en,1295,68059,1650,429,331,2.4244,0.4863,3.8834
VID001365,AMAZING mystery box You Have to See,DailyPlus,19207210,People & Blogs,20-02-2026,27-02-2026,7,2026,2,Friday,AU,en,1239,970448,4283,485,4315,0.4413,0.4446,1.7753
VID001366,ChatGPT vs Claude - Ultimate Comparison,UltraChannel,14327,Science & Technology,21-01-2024,23-01-2024,2,2024,1,Sunday,IN,en,1067,10000,348,43,50,3.48,0.5,4.98
VID001367,Baldur's Gate 3 World Record Speedrun,OfficialNation,5062976,Gaming,03-07-2022,05-07-2022,2,2022,7,Sunday,RU,ru,853,1977453,124465,39491,27953,6.2942,1.4136,10.535
VID001368,Vision Pro Review - Is It Worth It?,BrightNetwork,4571,Science & Technology,06-07-2022,06-07-2022,0,2022,7,Wednesday,TR,tr,306,10000,462,65,55,4.62,0.55,6.27
VID001369,I Beat Fortnite Without weapons,UltraTV,442949,Gaming,16-06-2023,18-06-2023,2,2023,6,Friday,FR,fr,641,607203,11442,969,3793,1.8844,0.6247,3.7584
VID001370,This gadgets is UNREAL,TeamShow,30715,Shorts,17-04-2020,18-04-2020,1,2020,4,Friday,TR,tr,15,10000,730,80,80,7.3,0.8,9.7
VID001371,This AI tools is UNREAL,CoolSports,22302194,Pets & Animals,06-01-2026,07-01-2026,1,2026,1,Tuesday,GB,en,909,57084716,2869083,996637,353632,5.026,0.6195,6.8845
VID001372,AMAZING luxury items You Have to See,ProExplains,4807,Pets & Animals,10-08-2024,11-08-2024,1,2024,8,Saturday,PH,en,108,10000,784,251,141,7.84,1.41,12.07
VID001373,Gone - Olivia Rodrigo (Live Performance),GlobalTV,589456,Music,20-07-2021,20-07-2021,0,2021,7,Tuesday,US,en,390,237960,21272,4560,1296,8.9393,0.5446,10.5732
VID001374,I Beat Palworld Without weapons,MaxBeast,1963766,Gaming,25-08-2024,26-08-2024,1,2024,8,Sunday,DE,de,877,52205,3676,1160,60,7.0415,0.1149,7.3863
VID001375,Election 2025 - Latest Updates,TheDaily,27201737,News & Politics,12-12-2025,19-12-2025,7,2025,12,Friday,KR,ko,184,18459109,1411053,265626,46642,7.6442,0.2527,8.4022
VID001376,We Tried fast food For 24 Hours,CoolCentral,8450,Entertainment,27-02-2021,04-03-2021,5,2021,2,Saturday,GB,en,654,20039,1237,361,13,6.173,0.0649,6.3676
VID001377,Learn Economics - Complete Beginner Guide,TeamGaming,78027,Education,23-01-2025,06-02-2025,14,2025,1,Thursday,GB,en,1175,186318,10823,3110,685,5.8089,0.3677,6.9118
VID001378,SATISFYING fast food You Have to See,TrueBeast,66154,Comedy,02-02-2021,05-02-2021,3,2021,2,Tuesday,GB,en,1037,318064,15186,4396,1507,4.7745,0.4738,6.1959
VID001379,Minecraft World Record Speedrun,GlobalHub,4398,Gaming,25-08-2021,28-08-2021,3,2021,8,Wednesday,US,en,258,10000,810,75,15,8.1,0.15,8.55
VID001380,I Tested Quantum Computing For 30 Days,WildPlays,149149,Science & Technology,08-10-2021,10-10-2021,2,2021,10,Friday,RU,ru,696,568194,29110,8493,6691,5.1233,1.1776,8.656
VID001381,EPIC fast food You Have to See,DailyTech,6064,People & Blogs,25-01-2020,28-01-2020,3,2020,1,Saturday,IN,en,204,15415,376,64,199,2.4392,1.291,6.312
VID001382,Patriots vs PSG - INCREDIBLE Finish!,BrightClips,9030,Sports,11-03-2022,12-03-2022,1,2022,3,Friday,MX,es,161,10000,548,87,198,5.48,1.98,11.42
VID001383,You Won't BELIEVE What Happened Next!,BrightWorld,196349,Entertainment,06-03-2024,13-03-2024,7,2024,3,Wednesday,US,en,1308,95388,11721,826,220,12.2877,0.2306,12.9796
VID001384,Top 10 Soccer Moments of 2021,SkyTech,5559,Sports,01-12-2022,15-12-2022,14,2022,12,Thursday,IN,en,232,10000,702,46,206,7.02,2.06,13.2
VID001385,Gone | Metro Boomin ft. Lil Baby,ProFilms,8565,Music,13-05-2020,16-05-2020,3,2020,5,Wednesday,IN,en,139,10000,1036,64,28,10.36,0.28,11.2
VID001386,Lethal Company World Record Speedrun,GlobalOfficial,8879,Gaming,02-05-2021,03-05-2021,1,2021,5,Sunday,CA,en,2307,10000,644,94,64,6.44,0.64,8.36
VID001387,World Leader Makes SHOCKING Announcement,StudioHub,10584,News & Politics,06-09-2023,13-09-2023,7,2023,9,Wednesday,IN,en,307,10000,874,212,73,8.74,0.73,10.93
VID001388,We Found the SHOCKING fast food,SkyHub,222615,People & Blogs,22-03-2022,24-03-2022,2,2022,3,Tuesday,IN,en,1198,383645,8699,2393,2316,2.2675,0.6037,4.0785
VID001389,CRAZY TikTok trends You Have to See,TeamZone,244155,Film & Animation,26-02-2026,28-02-2026,2,2026,2,Thursday,US,en,2164,617136,74701,22284,4026,12.1045,0.6524,14.0616
VID001390,We Found the UNBELIEVABLE AI tools,PrimeNation,85254,Film & Animation,28-04-2024,30-04-2024,2,2024,4,Sunday,IN,en,654,10000,1000,214,85,10,0.85,12.55
VID001391,We Found the AMAZING luxury items,MrMedia,3989548,People & Blogs,08-03-2021,11-03-2021,3,2021,3,Monday,FR,fr,1402,2549752,100646,19460,24585,3.9473,0.9642,6.8399
VID001392,Ariana Grande - Ocean (Official Music Video),MaxFilms,1513105,Music,14-05-2023,28-05-2023,14,2023,5,Sunday,ID,id,386,137128,4326,506,860,3.1547,0.6272,5.0362
VID001393,Charli D'Amelio FINALLY Reveals The Truth,RealDaily,1642,Entertainment,30-12-2020,01-01-2021,2,2020,12,Wednesday,BR,pt,314,10000,173,38,51,1.73,0.51,3.26
VID001394,The Most AMAZING AI tools Ever,IceDaily,13244,Entertainment,12-11-2024,14-11-2024,2,2024,11,Tuesday,CO,es,255,43397,1891,435,79,4.3574,0.182,4.9036
VID001395,Forever | Metro Boomin ft. 21 Savage,EpicNation,535554,Music,02-12-2022,03-12-2022,1,2022,12,Friday,CA,en,220,63668,3428,1077,866,5.3842,1.3602,9.4647
VID001396,This TikTok trends is UNREAL,DarkOfficial,13297,Autos & Vehicles,08-09-2020,10-09-2020,2,2020,9,Tuesday,KR,ko,237,27122,1553,363,67,5.726,0.247,6.4671
VID001397,This survival challenge is UNREAL,OfficialStudio,1581782,Comedy,18-02-2024,20-02-2024,2,2024,2,Sunday,US,en,1312,305031,4811,549,3179,1.5772,1.0422,4.7038
VID001398,Stay | Doja Cat ft. Post Malone,BestTV,2986852,Music,04-01-2022,06-01-2022,2,2022,1,Tuesday,MX,es,316,433775,32766,7626,2207,7.5537,0.5088,9.0801
VID001399,Russia Crisis Explained,SunDaily,666424,News & Politics,09-05-2024,10-05-2024,1,2024,5,Thursday,TH,th,6730,14953503,1851149,423732,68193,12.3794,0.456,13.7475
VID001400,SHOCKING fast food You Have to See,TopNews,1007249,Film & Animation,01-05-2025,15-05-2025,14,2025,5,Thursday,RU,ru,782,1462574,89056,9373,14223,6.089,0.9725,9.0064
VID001401,🔥 The Weeknd NEW SONG 2024,DarkPlus,6375334,Music,01-11-2023,02-11-2023,1,2023,11,Wednesday,IN,en,194,3019969,17620,4251,22065,0.5834,0.7306,2.7754
VID001402,Why Neuralink Will Change Everything,RealNation,832673,Science & Technology,21-01-2021,24-01-2021,3,2021,1,Thursday,US,en,410,4203595,75215,10364,10317,1.7893,0.2454,2.5256
VID001403,Everything You Need to Know About Philosophy,CoolOfficial,1781,Education,09-01-2021,10-01-2021,1,2021,1,Saturday,KR,ko,1494,10000,724,152,147,7.24,1.47,11.65
VID001404,We Tried AI tools For 24 Hours,IceZone,3495424,Entertainment,18-01-2023,19-01-2023,1,2023,1,Wednesday,US,en,551,3872230,308384,97225,32240,7.964,0.8326,10.4618
VID001405,We Found the SHOCKING survival challenge,StarClips,11662,Howto & Style,26-12-2023,02-01-2024,7,2023,12,Tuesday,US,en,991,30753,366,96,248,1.1901,0.8064,3.6094
VID001406,US Crisis Explained,TopGaming,100530,News & Politics,02-08-2020,02-08-2020,0,2020,8,Sunday,MX,es,1842,17656,1813,454,216,10.2685,1.2234,13.9386
VID001407,How Philosophy Actually Works,SkyMedia,1416704,Education,29-05-2022,03-06-2022,5,2022,5,Sunday,US,en,2423,5890428,587780,172764,34474,9.9786,0.5853,11.7343
VID001408,Why Schools Don't Teach DNA,MrGaming,31428,Education,05-03-2023,08-03-2023,3,2023,3,Sunday,IN,en,187,58155,1613,332,68,2.7736,0.1169,3.1244
VID001409,BTS - Thunder [Lyrics],StarLive,693298,Music,08-02-2021,13-02-2021,5,2021,2,Monday,NG,en,257,6122201,82848,6253,34230,1.3532,0.5591,3.0306
VID001410,President Makes SHOCKING Announcement,UltraPlays,32408,News & Politics,01-01-2025,08-01-2025,7,2025,1,Wednesday,CA,en,1089,10000,686,103,52,6.86,0.52,8.42
VID001411,SATISFYING gadgets You Have to See,WorldNation,52938,Pets & Animals,23-01-2023,06-02-2023,14,2023,1,Monday,US,en,1241,10000,295,95,98,2.95,0.98,5.89
VID001412,SZA - Ice (Official Music Video),TeamLive,219798,Music,08-01-2020,15-01-2020,7,2020,1,Wednesday,JP,ja,393,63049,2732,282,584,4.3331,0.9263,7.1119
VID001413,EPIC gadgets You Have to See,RealZone,64065896,Autos & Vehicles,20-07-2022,27-07-2022,7,2022,7,Wednesday,BR,pt,1075,15582617,464782,78309,154420,2.9827,0.991,5.9556
VID001414,How Philosophy Actually Works,FireLive,7313054,Education,02-06-2024,02-06-2024,0,2024,6,Sunday,JP,ja,375,583582,66801,21942,1292,11.4467,0.2214,12.1109
VID001415,UNBELIEVABLE mystery box You Have to See,GlobalBeast,2596516,Autos & Vehicles,03-09-2022,05-09-2022,2,2022,9,Saturday,GB,en,1865,1432163,45253,8668,12789,3.1598,0.893,5.8387
VID001416,This fast food is UNREAL,MrExplains,13916,Comedy,13-04-2021,16-04-2021,3,2021,4,Tuesday,US,en,850,10000,164,35,79,1.64,0.79,4.01
VID001417,What World Cup Means For The World,DarkChannel,1133519,News & Politics,16-06-2022,19-06-2022,3,2022,6,Thursday,US,en,273,58918,5761,1538,358,9.778,0.6076,11.6009
VID001418,Haaland DESTROYS Patriots,BrightHub,71788,Sports,10-07-2021,11-07-2021,1,2021,7,Saturday,KR,ko,1070,289665,9675,1999,2056,3.3401,0.7098,5.4694
VID001419,This mystery box is UNREAL,MegaComedy,77209,Travel & Events,20-02-2023,20-02-2023,0,2023,2,Monday,US,en,495,27071,1557,181,35,5.7515,0.1293,6.1394
VID001420,Zelda World Record Speedrun,UltraWorld,67081,Gaming,06-04-2023,11-04-2023,5,2023,4,Thursday,US,en,1185,183243,19574,1582,682,10.682,0.3722,11.7985
VID001421,This TikTok trends is UNREAL,TopOfficial,28221,Comedy,07-03-2024,07-03-2024,0,2024,3,Thursday,US,en,1646,10000,457,86,137,4.57,1.37,8.68
VID001422,World Leader Makes SHOCKING Announcement,StarTech,4283,News & Politics,27-11-2020,29-11-2020,2,2020,11,Friday,TR,tr,376,10000,1602,315,25,16.02,0.25,16.77
VID001423,🔥 Ariana Grande NEW SONG 2023,StarGaming,1136,Music,16-12-2020,30-12-2020,14,2020,12,Wednesday,US,en,151,10000,168,28,48,1.68,0.48,3.12
VID001424,We Found the CRAZY AI tools,WorldMedia,12531,Shows,02-04-2020,09-04-2020,7,2020,4,Thursday,US,en,1090,353845,4907,1411,3042,1.3868,0.8597,3.9659
VID001425,Fortnite World Record Speedrun,IceStudio,3453,Gaming,16-01-2025,16-01-2025,0,2025,1,Thursday,US,en,1469,10000,364,40,87,3.64,0.87,6.25
VID001426,The Most SATISFYING mystery box Ever,PrimeLive,12047029,Entertainment,15-08-2023,17-08-2023,2,2023,8,Tuesday,CA,en,223,5732799,269107,54056,67637,4.6942,1.1798,8.2336
VID001427,SZA - Ice [Lyrics],TeamZone,9245,Music,17-03-2026,20-03-2026,3,2026,3,Tuesday,MX,es,131,18374,1695,403,125,9.225,0.6803,11.2659
VID001428,Neuralink vs Perplexity - Ultimate Comparison,EpicVlogs,292321,Science & Technology,07-09-2023,08-09-2023,1,2023,9,Thursday,US,en,983,15666,1074,112,124,6.8556,0.7915,9.2302
VID001429,Why Quantum Computing Will Change Everything,DailyShorts,25058,Science & Technology,14-01-2025,16-01-2025,2,2025,1,Tuesday,ID,id,1340,10000,376,93,39,3.76,0.39,4.93
VID001430,We Found the CRAZY mystery box,StudioChannel,214698,People & Blogs,01-09-2021,02-09-2021,1,2021,9,Wednesday,MX,es,1493,228156,14599,2695,1587,6.3987,0.6956,8.4854
VID001431,Cricket Highlights | Olympics,WorldHD,116673,Sports,15-05-2021,18-05-2021,3,2021,5,Saturday,DE,de,71,262464,23262,3917,1309,8.8629,0.4987,10.3591
VID001432,SHOCKING luxury items You Have to See,IceHub,347992,Autos & Vehicles,25-04-2021,25-04-2021,0,2021,4,Sunday,CA,en,2607,44989,3539,1105,96,7.8664,0.2134,8.5065
VID001433,SHOCKING survival challenge You Have to See,CoolClips,68626,People & Blogs,20-11-2023,25-11-2023,5,2023,11,Monday,CO,es,698,111992,1153,253,996,1.0295,0.8893,3.6976
VID001434,We Found the SATISFYING fast food,DrNation,4938929,Comedy,10-12-2024,13-12-2024,3,2024,12,Tuesday,US,en,1104,11176390,881929,241454,226523,7.891,2.0268,13.9714
VID001435,We Tried mystery box For 24 Hours,StudioVlogs,138347,Entertainment,18-04-2021,19-04-2021,1,2021,4,Sunday,US,en,1020,15501,953,136,26,6.148,0.1677,6.6512
VID001436,This fast food is UNREAL,TheBeast,1664077,Autos & Vehicles,29-10-2023,30-10-2023,1,2023,10,Sunday,US,en,867,234226,17680,4678,176,7.5483,0.0751,7.7737
VID001437,We Found the SHOCKING gadgets,TrueExplains,33426,People & Blogs,29-03-2026,03-04-2026,5,2026,3,Sunday,GB,en,1431,12225,359,60,3,2.9366,0.0245,3.0102
VID001438,This survival challenge is UNREAL,PrimeFilms,208810,Howto & Style,06-11-2025,06-11-2025,0,2025,11,Thursday,DE,de,415,20025,2019,617,74,10.0824,0.3695,11.191
VID001439,This TikTok trends is UNREAL,StudioOfficial,61971,Comedy,04-05-2024,06-05-2024,2,2024,5,Saturday,US,en,106,10000,1208,163,1,12.08,0.01,12.11
VID001440,BREAKING: Olympics | Full Coverage,RealNews,1000,News & Politics,11-10-2023,16-10-2023,5,2023,10,Wednesday,US,en,292,10000,515,39,41,5.15,0.41,6.38
VID001441,Why ChatGPT Will Change Everything,StudioCentral,132527,Science & Technology,24-10-2020,25-10-2020,1,2020,10,Saturday,DE,de,360,19744,302,93,150,1.5296,0.7597,3.8088
VID001442,Kai Cenat FINALLY Reveals The Truth,StudioZone,33577004,Entertainment,30-05-2024,30-05-2024,0,2024,5,Thursday,JP,ja,1064,6527948,227522,21788,75838,3.4854,1.1617,6.9706
VID001443,INSANE survival challenge You Have to See,SuperReacts,4863,Comedy,04-02-2025,05-02-2025,1,2025,2,Tuesday,BR,pt,822,10000,1279,152,22,12.79,0.22,13.45
VID001444,Why Neuralink Will Change Everything,MaxPlus,1964,Science & Technology,07-09-2021,12-09-2021,5,2021,9,Tuesday,KR,ko,459,10000,363,46,20,3.63,0.2,4.23
VID001445,We Found the EPIC mystery box,StudioTech,3051,People & Blogs,07-07-2022,07-07-2022,0,2022,7,Thursday,JP,ja,705,10000,583,166,49,5.83,0.49,7.3
